updatetime,vehiclecount,totalspaces,garagecode,streamtime
1650,3,210,7,1622
1650,47,700,8,1622
1680,16,65,1,1622
1680,512,512,2,1622
1680,181,1240,3,1622
1680,27,953,4,1622
1680,96,130,5,1622
1680,26,400,6,1622
1680,3,210,7,1622
1680,48,700,8,1622
1650,15,65,1,1622
1650,512,512,2,1622
1650,198,1240,3,1622
1650,33,953,4,1622
1650,99,130,5,1622
1650,28,400,6,1622
1650,4,210,7,1622
1650,52,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,210,1240,3,1622
1680,37,953,4,1622
1680,100,130,5,1622
1680,29,400,6,1622
1680,5,210,7,1622
1680,54,700,8,1622
1650,19,65,1,1622
1650,512,512,2,1622
1650,244,1240,3,1622
1650,51,953,4,1622
1650,105,130,5,1622
1650,32,400,6,1622
1650,7,210,7,1622
1650,62,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,293,1240,3,1622
1680,65,953,4,1622
1680,100,130,5,1622
1680,39,400,6,1622
1680,12,210,7,1622
1680,80,700,8,1622
1650,8,65,1,1622
1650,512,512,2,1622
1650,418,1240,3,1622
1650,90,953,4,1622
1650,99,130,5,1622
1650,54,400,6,1622
1650,23,210,7,1622
1650,112,700,8,1622
1680,8,65,1,1622
1680,512,512,2,1622
1680,482,1240,3,1622
1680,130,953,4,1622
1680,102,130,5,1622
1680,85,400,6,1622
1680,30,210,7,1622
1680,151,700,8,1622
1650,5,65,1,1622
1650,512,512,2,1622
1650,498,1240,3,1622
1650,180,953,4,1622
1650,106,130,5,1622
1650,102,400,6,1622
1650,31,210,7,1622
1650,197,700,8,1622
1680,7,65,1,1622
1680,512,512,2,1622
1680,508,1240,3,1622
1680,250,953,4,1622
1680,116,130,5,1622
1680,112,400,6,1622
1680,40,210,7,1622
1680,268,700,8,1622
1650,8,65,1,1622
1650,512,512,2,1622
1650,543,1240,3,1622
1650,403,953,4,1622
1650,144,130,5,1622
1650,160,400,6,1622
1650,43,210,7,1622
1650,365,700,8,1622
1680,12,65,1,1622
1680,512,512,2,1622
1680,559,1240,3,1622
1680,586,953,4,1622
1680,169,130,5,1622
1680,227,400,6,1622
1680,47,210,7,1622
1680,467,700,8,1622
1650,20,65,1,1622
1650,512,512,2,1622
1650,622,1240,3,1622
1650,709,953,4,1622
1650,180,130,5,1622
1650,298,400,6,1622
1650,48,210,7,1622
1650,545,700,8,1622
1680,17,65,1,1622
1680,512,512,2,1622
1680,667,1240,3,1622
1680,863,953,4,1622
1680,178,130,5,1622
1680,336,400,6,1622
1680,49,210,7,1622
1680,623,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,703,1240,3,1622
1650,953,953,4,1622
1650,184,130,5,1622
1650,364,400,6,1622
1650,52,210,7,1622
1650,684,700,8,1622
1680,18,65,1,1622
1680,512,512,2,1622
1680,766,1240,3,1622
1680,953,953,4,1622
1680,181,130,5,1622
1680,378,400,6,1622
1680,59,210,7,1622
1680,695,700,8,1622
1650,22,65,1,1622
1650,512,512,2,1622
1650,798,1240,3,1622
1650,953,953,4,1622
1650,181,130,5,1622
1650,375,400,6,1622
1650,76,210,7,1622
1650,688,700,8,1622
1680,22,65,1,1622
1680,512,512,2,1622
1680,819,1240,3,1622
1680,953,953,4,1622
1680,177,130,5,1622
1680,378,400,6,1622
1680,82,210,7,1622
1680,681,700,8,1622
1650,25,65,1,1622
1650,512,512,2,1622
1650,825,1240,3,1622
1650,953,953,4,1622
1650,175,130,5,1622
1650,367,400,6,1622
1650,84,210,7,1622
1650,684,700,8,1622
1680,26,65,1,1622
1680,512,512,2,1622
1680,802,1240,3,1622
1680,953,953,4,1622
1680,167,130,5,1622
1680,336,400,6,1622
1680,84,210,7,1622
1680,657,700,8,1622
1650,17,65,1,1622
1650,512,512,2,1622
1650,759,1240,3,1622
1650,953,953,4,1622
1650,167,130,5,1622
1650,342,400,6,1622
1650,77,210,7,1622
1650,643,700,8,1622
1680,18,65,1,1622
1680,512,512,2,1622
1680,708,1240,3,1622
1680,943,953,4,1622
1680,181,130,5,1622
1680,322,400,6,1622
1680,72,210,7,1622
1680,617,700,8,1622
1650,11,65,1,1622
1650,512,512,2,1622
1650,575,1240,3,1622
1650,843,953,4,1622
1650,176,130,5,1622
1650,294,400,6,1622
1650,54,210,7,1622
1650,585,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,489,1240,3,1622
1680,753,953,4,1622
1680,179,130,5,1622
1680,258,400,6,1622
1680,43,210,7,1622
1680,518,700,8,1622
1650,17,65,1,1622
1650,512,512,2,1622
1650,404,1240,3,1622
1650,674,953,4,1622
1650,174,130,5,1622
1650,238,400,6,1622
1650,31,210,7,1622
1650,472,700,8,1622
1680,18,65,1,1622
1680,512,512,2,1622
1680,366,1240,3,1622
1680,620,953,4,1622
1680,170,130,5,1622
1680,204,400,6,1622
1680,29,210,7,1622
1680,402,700,8,1622
1650,22,65,1,1622
1650,512,512,2,1622
1650,300,1240,3,1622
1650,573,953,4,1622
1650,168,130,5,1622
1650,169,400,6,1622
1650,23,210,7,1622
1650,318,700,8,1622
1680,24,65,1,1622
1680,512,512,2,1622
1680,272,1240,3,1622
1680,559,953,4,1622
1680,163,130,5,1622
1680,129,400,6,1622
1680,25,210,7,1622
1680,254,700,8,1622
1650,29,65,1,1622
1650,512,512,2,1622
1650,258,1240,3,1622
1650,526,953,4,1622
1650,164,130,5,1622
1650,111,400,6,1622
1650,27,210,7,1622
1650,206,700,8,1622
1680,33,65,1,1622
1680,512,512,2,1622
1680,248,1240,3,1622
1680,513,953,4,1622
1680,168,130,5,1622
1680,103,400,6,1622
1680,26,210,7,1622
1680,164,700,8,1622
1650,37,65,1,1622
1650,512,512,2,1622
1650,239,1240,3,1622
1650,484,953,4,1622
1650,162,130,5,1622
1650,92,400,6,1622
1650,23,210,7,1622
1650,105,700,8,1622
1680,36,65,1,1622
1680,512,512,2,1622
1680,221,1240,3,1622
1680,482,953,4,1622
1680,163,130,5,1622
1680,77,400,6,1622
1680,22,210,7,1622
1680,88,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,205,1240,3,1622
1650,447,953,4,1622
1650,151,130,5,1622
1650,66,400,6,1622
1650,15,210,7,1622
1650,70,700,8,1622
1680,32,65,1,1622
1680,512,512,2,1622
1680,194,1240,3,1622
1680,375,953,4,1622
1680,147,130,5,1622
1680,49,400,6,1622
1680,11,210,7,1622
1680,65,700,8,1622
1650,30,65,1,1622
1650,512,512,2,1622
1650,181,1240,3,1622
1650,357,953,4,1622
1650,139,130,5,1622
1650,29,400,6,1622
1650,10,210,7,1622
1650,57,700,8,1622
1680,26,65,1,1622
1680,512,512,2,1622
1680,176,1240,3,1622
1680,273,953,4,1622
1680,136,130,5,1622
1680,20,400,6,1622
1680,7,210,7,1622
1680,57,700,8,1622
1650,21,65,1,1622
1650,512,512,2,1622
1650,172,1240,3,1622
1650,258,953,4,1622
1650,132,130,5,1622
1650,18,400,6,1622
1650,6,210,7,1622
1650,56,700,8,1622
1680,21,65,1,1622
1680,512,512,2,1622
1680,169,1240,3,1622
1680,193,953,4,1622
1680,126,130,5,1622
1680,18,400,6,1622
1680,5,210,7,1622
1680,56,700,8,1622
1650,18,65,1,1622
1650,512,512,2,1622
1650,169,1240,3,1622
1650,129,953,4,1622
1650,127,130,5,1622
1650,16,400,6,1622
1650,5,210,7,1622
1650,54,700,8,1622
1680,18,65,1,1622
1680,512,512,2,1622
1680,169,1240,3,1622
1680,127,953,4,1622
1680,126,130,5,1622
1680,16,400,6,1622
1680,5,210,7,1622
1680,54,700,8,1622
1650,16,65,1,1622
1650,512,512,2,1622
1650,170,1240,3,1622
1650,126,953,4,1622
1650,123,130,5,1622
1650,16,400,6,1622
1650,5,210,7,1622
1650,54,700,8,1622
1680,16,65,1,1622
1680,512,512,2,1622
1680,171,1240,3,1622
1680,126,953,4,1622
1680,120,130,5,1622
1680,16,400,6,1622
1680,5,210,7,1622
1680,55,700,8,1622
1650,16,65,1,1622
1650,512,512,2,1622
1650,171,1240,3,1622
1650,126,953,4,1622
1650,118,130,5,1622
1650,16,400,6,1622
1650,5,210,7,1622
1650,55,700,8,1622
1680,15,65,1,1622
1680,512,512,2,1622
1680,171,1240,3,1622
1680,126,953,4,1622
1680,118,130,5,1622
1680,16,400,6,1622
1680,5,210,7,1622
1680,55,700,8,1622
1650,16,65,1,1622
1650,512,512,2,1622
1650,171,1240,3,1622
1650,126,953,4,1622
1650,116,130,5,1622
1650,16,400,6,1622
1650,5,210,7,1622
1650,56,700,8,1622
1680,16,65,1,1622
1680,512,512,2,1622
1680,171,1240,3,1622
1680,127,953,4,1622
1680,115,130,5,1622
1680,16,400,6,1622
1680,5,210,7,1622
1680,56,700,8,1622
1650,16,65,1,1622
1650,512,512,2,1622
1650,172,1240,3,1622
1650,127,953,4,1622
1650,115,130,5,1622
1650,16,400,6,1622
1650,5,210,7,1622
1650,56,700,8,1622
1680,16,65,1,1622
1680,512,512,2,1622
1680,172,1240,3,1622
1680,127,953,4,1622
1680,112,130,5,1622
1680,16,400,6,1622
1680,5,210,7,1622
1680,56,700,8,1622
1650,15,65,1,1622
1650,512,512,2,1622
1650,172,1240,3,1622
1650,127,953,4,1622
1650,111,130,5,1622
1650,16,400,6,1622
1650,5,210,7,1622
1650,56,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,178,1240,3,1622
1680,131,953,4,1622
1680,109,130,5,1622
1680,16,400,6,1622
1680,5,210,7,1622
1680,58,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,195,1240,3,1622
1650,137,953,4,1622
1650,107,130,5,1622
1650,18,400,6,1622
1650,4,210,7,1622
1650,58,700,8,1622
1680,10,65,1,1622
1680,512,512,2,1622
1680,206,1240,3,1622
1680,139,953,4,1622
1680,106,130,5,1622
1680,18,400,6,1622
1680,8,210,7,1622
1680,59,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,222,1240,3,1622
1650,153,953,4,1622
1650,108,130,5,1622
1650,21,400,6,1622
1650,8,210,7,1622
1650,67,700,8,1622
1680,16,65,1,1622
1680,512,512,2,1622
1680,262,1240,3,1622
1680,55,953,4,1622
1680,103,130,5,1622
1680,27,400,6,1622
1680,12,210,7,1622
1680,90,700,8,1622
1650,8,65,1,1622
1650,512,512,2,1622
1650,373,1240,3,1622
1650,92,953,4,1622
1650,98,130,5,1622
1650,36,400,6,1622
1650,26,210,7,1622
1650,125,700,8,1622
1680,8,65,1,1622
1680,512,512,2,1622
1680,433,1240,3,1622
1680,120,953,4,1622
1680,108,130,5,1622
1680,62,400,6,1622
1680,29,210,7,1622
1680,160,700,8,1622
1650,5,65,1,1622
1650,512,512,2,1622
1650,464,1240,3,1622
1650,161,953,4,1622
1650,117,130,5,1622
1650,85,400,6,1622
1650,31,210,7,1622
1650,213,700,8,1622
1680,1,65,1,1622
1680,512,512,2,1622
1680,483,1240,3,1622
1680,234,953,4,1622
1680,127,130,5,1622
1680,112,400,6,1622
1680,29,210,7,1622
1680,262,700,8,1622
1650,9,65,1,1622
1650,512,512,2,1622
1650,508,1240,3,1622
1650,397,953,4,1622
1650,141,130,5,1622
1650,174,400,6,1622
1650,29,210,7,1622
1650,368,700,8,1622
1680,11,65,1,1622
1680,512,512,2,1622
1680,532,1240,3,1622
1680,561,953,4,1622
1680,182,130,5,1622
1680,246,400,6,1622
1680,25,210,7,1622
1680,462,700,8,1622
1650,16,65,1,1622
1650,512,512,2,1622
1650,567,1240,3,1622
1650,701,953,4,1622
1650,200,130,5,1622
1650,326,400,6,1622
1650,28,210,7,1622
1650,555,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,593,1240,3,1622
1680,846,953,4,1622
1680,215,130,5,1622
1680,357,400,6,1622
1680,28,210,7,1622
1680,636,700,8,1622
1650,10,65,1,1622
1650,512,512,2,1622
1650,629,1240,3,1622
1650,927,953,4,1622
1650,226,130,5,1622
1650,374,400,6,1622
1650,34,210,7,1622
1650,699,700,8,1622
1680,7,65,1,1622
1680,512,512,2,1622
1680,662,1240,3,1622
1680,953,953,4,1622
1680,235,130,5,1622
1680,376,400,6,1622
1680,39,210,7,1622
1680,700,700,8,1622
1650,7,65,1,1622
1650,512,512,2,1622
1650,790,1240,3,1622
1650,953,953,4,1622
1650,241,130,5,1622
1650,377,400,6,1622
1650,43,210,7,1622
1650,698,700,8,1622
1680,11,65,1,1622
1680,512,512,2,1622
1680,857,1240,3,1622
1680,953,953,4,1622
1680,241,130,5,1622
1680,376,400,6,1622
1680,44,210,7,1622
1680,690,700,8,1622
1650,19,65,1,1622
1650,512,512,2,1622
1650,919,1240,3,1622
1650,953,953,4,1622
1650,237,130,5,1622
1650,376,400,6,1622
1650,45,210,7,1622
1650,686,700,8,1622
1680,13,65,1,1622
1680,512,512,2,1622
1680,869,1240,3,1622
1680,953,953,4,1622
1680,234,130,5,1622
1680,378,400,6,1622
1680,49,210,7,1622
1680,678,700,8,1622
1650,9,65,1,1622
1650,512,512,2,1622
1650,804,1240,3,1622
1650,927,953,4,1622
1650,236,130,5,1622
1650,371,400,6,1622
1650,48,210,7,1622
1650,661,700,8,1622
1650,10,65,1,1622
1650,512,512,2,1622
1650,588,1240,3,1622
1650,897,953,4,1622
1650,238,130,5,1622
1650,340,400,6,1622
1650,25,210,7,1622
1650,582,700,8,1622
1680,7,65,1,1622
1680,512,512,2,1622
1680,493,1240,3,1622
1680,827,953,4,1622
1680,246,130,5,1622
1680,303,400,6,1622
1680,24,210,7,1622
1680,525,700,8,1622
1650,8,65,1,1622
1650,512,512,2,1622
1650,422,1240,3,1622
1650,790,953,4,1622
1650,246,130,5,1622
1650,285,400,6,1622
1650,23,210,7,1622
1650,481,700,8,1622
1680,9,65,1,1622
1680,512,512,2,1622
1680,366,1240,3,1622
1680,649,953,4,1622
1680,247,130,5,1622
1680,232,400,6,1622
1680,29,210,7,1622
1680,423,700,8,1622
1650,14,65,1,1622
1650,512,512,2,1622
1650,289,1240,3,1622
1650,608,953,4,1622
1650,247,130,5,1622
1650,194,400,6,1622
1650,25,210,7,1622
1650,332,700,8,1622
1680,20,65,1,1622
1680,512,512,2,1622
1680,262,1240,3,1622
1680,528,953,4,1622
1680,242,130,5,1622
1680,137,400,6,1622
1680,22,210,7,1622
1680,282,700,8,1622
1650,31,65,1,1622
1650,512,512,2,1622
1650,241,1240,3,1622
1650,450,953,4,1622
1650,243,130,5,1622
1650,111,400,6,1622
1650,17,210,7,1622
1650,242,700,8,1622
1680,37,65,1,1622
1680,512,512,2,1622
1680,222,1240,3,1622
1680,422,953,4,1622
1680,241,130,5,1622
1680,92,400,6,1622
1680,17,210,7,1622
1680,191,700,8,1622
1650,36,65,1,1622
1650,512,512,2,1622
1650,218,1240,3,1622
1650,399,953,4,1622
1650,240,130,5,1622
1650,77,400,6,1622
1650,15,210,7,1622
1650,141,700,8,1622
1680,32,65,1,1622
1680,512,512,2,1622
1680,216,1240,3,1622
1680,415,953,4,1622
1680,236,130,5,1622
1680,62,400,6,1622
1680,14,210,7,1622
1680,118,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,218,1240,3,1622
1650,390,953,4,1622
1650,238,130,5,1622
1650,57,400,6,1622
1650,11,210,7,1622
1650,102,700,8,1622
1680,30,65,1,1622
1680,512,512,2,1622
1680,220,1240,3,1622
1680,338,953,4,1622
1680,242,130,5,1622
1680,45,400,6,1622
1680,9,210,7,1622
1680,90,700,8,1622
1650,22,65,1,1622
1650,512,512,2,1622
1650,220,1240,3,1622
1650,320,953,4,1622
1650,240,130,5,1622
1650,36,400,6,1622
1650,10,210,7,1622
1650,81,700,8,1622
1680,20,65,1,1622
1680,512,512,2,1622
1680,217,1240,3,1622
1680,251,953,4,1622
1680,248,130,5,1622
1680,35,400,6,1622
1680,10,210,7,1622
1680,74,700,8,1622
1650,20,65,1,1622
1650,512,512,2,1622
1650,213,1240,3,1622
1650,229,953,4,1622
1650,250,130,5,1622
1650,33,400,6,1622
1650,9,210,7,1622
1650,71,700,8,1622
1680,15,65,1,1622
1680,512,512,2,1622
1680,198,1240,3,1622
1680,163,953,4,1622
1680,247,130,5,1622
1680,32,400,6,1622
1680,6,210,7,1622
1680,69,700,8,1622
1650,14,65,1,1622
1650,512,512,2,1622
1650,196,1240,3,1622
1650,74,953,4,1622
1650,244,130,5,1622
1650,28,400,6,1622
1650,6,210,7,1622
1650,67,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,194,1240,3,1622
1680,74,953,4,1622
1680,240,130,5,1622
1680,28,400,6,1622
1680,6,210,7,1622
1680,68,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,193,1240,3,1622
1650,72,953,4,1622
1650,240,130,5,1622
1650,27,400,6,1622
1650,6,210,7,1622
1650,67,700,8,1622
1680,13,65,1,1622
1680,512,512,2,1622
1680,193,1240,3,1622
1680,70,953,4,1622
1680,233,130,5,1622
1680,27,400,6,1622
1680,6,210,7,1622
1680,68,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,193,1240,3,1622
1650,70,953,4,1622
1650,230,130,5,1622
1650,27,400,6,1622
1650,5,210,7,1622
1650,67,700,8,1622
1680,13,65,1,1622
1680,512,512,2,1622
1680,193,1240,3,1622
1680,71,953,4,1622
1680,225,130,5,1622
1680,27,400,6,1622
1680,5,210,7,1622
1680,67,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,193,1240,3,1622
1650,71,953,4,1622
1650,221,130,5,1622
1650,26,400,6,1622
1650,5,210,7,1622
1650,67,700,8,1622
1680,13,65,1,1622
1680,512,512,2,1622
1680,193,1240,3,1622
1680,71,953,4,1622
1680,221,130,5,1622
1680,26,400,6,1622
1680,5,210,7,1622
1680,67,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,193,1240,3,1622
1650,72,953,4,1622
1650,213,130,5,1622
1650,26,400,6,1622
1650,4,210,7,1622
1650,67,700,8,1622
1680,13,65,1,1622
1680,512,512,2,1622
1680,192,1240,3,1622
1680,72,953,4,1622
1680,212,130,5,1622
1680,26,400,6,1622
1680,4,210,7,1622
1680,67,700,8,1622
1650,13,65,1,1622
1650,512,512,2,1622
1650,192,1240,3,1622
1650,72,953,4,1622
1650,208,130,5,1622
1650,26,400,6,1622
1650,4,210,7,1622
1650,68,700,8,1622
1680,13,65,1,1622
1680,512,512,2,1622
1680,193,1240,3,1622
1680,74,953,4,1622
1680,203,130,5,1622
1680,27,400,6,1622
1680,4,210,7,1622
1680,68,700,8,1622
1650,12,65,1,1622
1650,512,512,2,1622
1650,193,1240,3,1622
1650,75,953,4,1622
1650,198,130,5,1622
1650,27,400,6,1622
1650,4,210,7,1622
1650,68,700,8,1622
1680,12,65,1,1622
1680,512,512,2,1622
1680,193,1240,3,1622
1680,75,953,4,1622
1680,193,130,5,1622
1680,28,400,6,1622
1680,4,210,7,1622
1680,68,700,8,1622
1650,12,65,1,1622
1650,512,512,2,1622
1650,192,1240,3,1622
1650,75,953,4,1622
1650,195,130,5,1622
1650,28,400,6,1622
1650,4,210,7,1622
1650,69,700,8,1622
1680,12,65,1,1622
1680,512,512,2,1622
1680,196,1240,3,1622
1680,78,953,4,1622
1680,195,130,5,1622
1680,28,400,6,1622
1680,4,210,7,1622
1680,71,700,8,1622
1650,11,65,1,1622
1650,512,512,2,1622
1650,201,1240,3,1622
1650,78,953,4,1622
1650,193,130,5,1622
1650,30,400,6,1622
1650,4,210,7,1622
1650,72,700,8,1622
1680,8,65,1,1622
1680,512,512,2,1622
1680,219,1240,3,1622
1680,84,953,4,1622
1680,194,130,5,1622
1680,35,400,6,1622
1680,4,210,7,1622
1680,78,700,8,1622
1650,0,65,1,1622
1650,512,512,2,1622
1650,223,1240,3,1622
1650,92,953,4,1622
1650,194,130,5,1622
1650,47,400,6,1622
1650,3,210,7,1622
1650,107,700,8,1622
1680,2,65,1,1622
1680,512,512,2,1622
1680,235,1240,3,1622
1680,130,953,4,1622
1680,211,130,5,1622
1680,64,400,6,1622
1680,5,210,7,1622
1680,149,700,8,1622
1650,4,65,1,1622
1650,512,512,2,1622
1650,241,1240,3,1622
1650,233,953,4,1622
1650,232,130,5,1622
1650,133,400,6,1622
1650,5,210,7,1622
1650,256,700,8,1622
1680,5,65,1,1622
1680,512,512,2,1622
1680,284,1240,3,1622
1680,369,953,4,1622
1680,250,130,5,1622
1680,208,400,6,1622
1680,7,210,7,1622
1680,344,700,8,1622
1650,5,65,1,1622
1650,512,512,2,1622
1650,308,1240,3,1622
1650,505,953,4,1622
1650,258,130,5,1622
1650,281,400,6,1622
1650,10,210,7,1622
1650,450,700,8,1622
1680,9,65,1,1622
1680,512,512,2,1622
1680,359,1240,3,1622
1680,616,953,4,1622
1680,261,130,5,1622
1680,342,400,6,1622
1680,10,210,7,1622
1680,531,700,8,1622
1650,20,65,1,1622
1650,512,512,2,1622
1650,401,1240,3,1622
1650,708,953,4,1622
1650,264,130,5,1622
1650,378,400,6,1622
1650,14,210,7,1622
1650,607,700,8,1622
1680,18,65,1,1622
1680,512,512,2,1622
1680,434,1240,3,1622
1680,768,953,4,1622
1680,267,130,5,1622
1680,376,400,6,1622
1680,15,210,7,1622
1680,645,700,8,1622
1650,20,65,1,1622
1650,512,512,2,1622
1650,453,1240,3,1622
1650,827,953,4,1622
1650,262,130,5,1622
1650,372,400,6,1622
1650,15,210,7,1622
1650,674,700,8,1622
1680,14,65,1,1622
1680,512,512,2,1622
1680,443,1240,3,1622
1680,866,953,4,1622
1680,261,130,5,1622
1680,371,400,6,1622
1680,18,210,7,1622
1680,654,700,8,1622
1650,10,65,1,1622
1650,512,512,2,1622
1650,430,1240,3,1622
1650,843,953,4,1622
1650,261,130,5,1622
1650,340,400,6,1622
1650,17,210,7,1622
1650,606,700,8,1622
1680,9,65,1,1622
1680,512,512,2,1622
1680,416,1240,3,1622
1680,822,953,4,1622
1680,266,130,5,1622
1680,297,400,6,1622
1680,20,210,7,1622
1680,573,700,8,1622
1650,12,65,1,1622
1650,512,512,2,1622
1650,382,1240,3,1622
1650,728,953,4,1622
1650,260,130,5,1622
1650,260,400,6,1622
1650,18,210,7,1622
1650,491,700,8,1622
1680,9,65,1,1622
1680,512,512,2,1622
1680,348,1240,3,1622
1680,692,953,4,1622
1680,256,130,5,1622
1680,224,400,6,1622
1680,14,210,7,1622
1680,387,700,8,1622
1650,15,65,1,1622
1650,512,512,2,1622
1650,305,1240,3,1622
1650,553,953,4,1622
1650,250,130,5,1622
1650,177,400,6,1622
1650,12,210,7,1622
1650,305,700,8,1622
1680,15,65,1,1622
1680,512,512,2,1622
1680,274,1240,3,1622
1680,445,953,4,1622
1680,242,130,5,1622
1680,140,400,6,1622
1680,11,210,7,1622
1680,253,700,8,1622
1650,17,65,1,1622
1650,512,512,2,1622
1650,248,1240,3,1622
1650,331,953,4,1622
1650,227,130,5,1622
1650,108,400,6,1622
1650,12,210,7,1622
1650,193,700,8,1622
1680,21,65,1,1622
1680,512,512,2,1622
1680,237,1240,3,1622
1680,301,953,4,1622
1680,229,130,5,1622
1680,98,400,6,1622
1680,17,210,7,1622
1680,161,700,8,1622
1650,23,65,1,1622
1650,512,512,2,1622
1650,239,1240,3,1622
1650,300,953,4,1622
1650,234,130,5,1622
1650,98,400,6,1622
1650,17,210,7,1622
1650,113,700,8,1622
1680,24,65,1,1622
1680,512,512,2,1622
1680,240,1240,3,1622
1680,292,953,4,1622
1680,238,130,5,1622
1680,95,400,6,1622
1680,16,210,7,1622
1680,115,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,228,1240,3,1622
1650,312,953,4,1622
1650,254,130,5,1622
1650,92,400,6,1622
1650,17,210,7,1622
1650,102,700,8,1622
1680,33,65,1,1622
1680,512,512,2,1622
1680,230,1240,3,1622
1680,318,953,4,1622
1680,257,130,5,1622
1680,83,400,6,1622
1680,17,210,7,1622
1680,98,700,8,1622
1650,35,65,1,1622
1650,512,512,2,1622
1650,229,1240,3,1622
1650,329,953,4,1622
1650,260,130,5,1622
1650,76,400,6,1622
1650,17,210,7,1622
1650,96,700,8,1622
1680,35,65,1,1622
1680,512,512,2,1622
1680,231,1240,3,1622
1680,352,953,4,1622
1680,256,130,5,1622
1680,68,400,6,1622
1680,18,210,7,1622
1680,89,700,8,1622
1650,36,65,1,1622
1650,512,512,2,1622
1650,230,1240,3,1622
1650,362,953,4,1622
1650,254,130,5,1622
1650,59,400,6,1622
1650,18,210,7,1622
1650,86,700,8,1622
1680,37,65,1,1622
1680,512,512,2,1622
1680,224,1240,3,1622
1680,321,953,4,1622
1680,256,130,5,1622
1680,50,400,6,1622
1680,18,210,7,1622
1680,86,700,8,1622
1650,35,65,1,1622
1650,512,512,2,1622
1650,222,1240,3,1622
1650,309,953,4,1622
1650,249,130,5,1622
1650,39,400,6,1622
1650,19,210,7,1622
1650,83,700,8,1622
1680,34,65,1,1622
1680,512,512,2,1622
1680,219,1240,3,1622
1680,226,953,4,1622
1680,257,130,5,1622
1680,37,400,6,1622
1680,19,210,7,1622
1680,79,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,215,1240,3,1622
1650,201,953,4,1622
1650,255,130,5,1622
1650,36,400,6,1622
1650,17,210,7,1622
1650,76,700,8,1622
1680,33,65,1,1622
1680,512,512,2,1622
1680,198,1240,3,1622
1680,148,953,4,1622
1680,254,130,5,1622
1680,30,400,6,1622
1680,15,210,7,1622
1680,74,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,194,1240,3,1622
1650,73,953,4,1622
1650,257,130,5,1622
1650,30,400,6,1622
1650,9,210,7,1622
1650,70,700,8,1622
1680,33,65,1,1622
1680,512,512,2,1622
1680,191,1240,3,1622
1680,68,953,4,1622
1680,250,130,5,1622
1680,30,400,6,1622
1680,6,210,7,1622
1680,69,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,187,1240,3,1622
1650,67,953,4,1622
1650,248,130,5,1622
1650,29,400,6,1622
1650,4,210,7,1622
1650,69,700,8,1622
1680,32,65,1,1622
1680,512,512,2,1622
1680,187,1240,3,1622
1680,67,953,4,1622
1680,240,130,5,1622
1680,28,400,6,1622
1680,4,210,7,1622
1680,68,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,189,1240,3,1622
1650,66,953,4,1622
1650,240,130,5,1622
1650,28,400,6,1622
1650,4,210,7,1622
1650,68,700,8,1622
1680,32,65,1,1622
1680,512,512,2,1622
1680,189,1240,3,1622
1680,67,953,4,1622
1680,233,130,5,1622
1680,27,400,6,1622
1680,4,210,7,1622
1680,68,700,8,1622
1650,30,65,1,1622
1650,512,512,2,1622
1650,188,1240,3,1622
1650,67,953,4,1622
1650,232,130,5,1622
1650,27,400,6,1622
1650,5,210,7,1622
1650,68,700,8,1622
1680,30,65,1,1622
1680,512,512,2,1622
1680,188,1240,3,1622
1680,67,953,4,1622
1680,229,130,5,1622
1680,27,400,6,1622
1680,4,210,7,1622
1680,68,700,8,1622
1650,31,65,1,1622
1650,512,512,2,1622
1650,188,1240,3,1622
1650,68,953,4,1622
1650,226,130,5,1622
1650,27,400,6,1622
1650,4,210,7,1622
1650,68,700,8,1622
1680,32,65,1,1622
1680,512,512,2,1622
1680,188,1240,3,1622
1680,68,953,4,1622
1680,223,130,5,1622
1680,27,400,6,1622
1680,3,210,7,1622
1680,68,700,8,1622
1650,32,65,1,1622
1650,512,512,2,1622
1650,188,1240,3,1622
1650,68,953,4,1622
1650,220,130,5,1622
1650,27,400,6,1622
1650,3,210,7,1622
1650,68,700,8,1622
1680,31,65,1,1622
1680,512,512,2,1622
1680,189,1240,3,1622
1680,70,953,4,1622
1680,218,130,5,1622
1680,27,400,6,1622
